date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:15	292898/292898	---MC-	200	added ('OK')	image/png	etag:%22d920e72dd4a2e81559000ca4ae3df3eb%22	https://framerusercontent.com/images/MIs7RinTfmhEdvTRVCdqjpzEtv8.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/MIs7RinTfmhEdvTRVCdqjpzEtv8.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:16	159182/159182	---MC-	200	added ('OK')	image/png	etag:%226a28afbd3e66cbfb41fb412418d86c8e%22	https://framerusercontent.com/images/XZkpW5ciS0XAm6aXjjjsnNBXMzM.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/XZkpW5ciS0XAm6aXjjjsnNBXMzM.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:16	240805/240805	---MC-	200	added ('OK')	image/png	etag:%226ea7ebcb173796014307ae3d863cb35e%22	https://framerusercontent.com/images/RKku2B5v0oZxfLo73ppgNKpOEvA.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/RKku2B5v0oZxfLo73ppgNKpOEvA.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:16	218150/218150	---MC-	200	added ('OK')	image/png	etag:%2203ae8f7f50344f0964e7e5ec1fd43f09%22	https://framerusercontent.com/images/refuxfcNzKO8kAV1kKh7QM3Odg.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/refuxfcNzKO8kAV1kKh7QM3Odg.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:16	101689/101689	---MC-	200	added ('OK')	image/png	etag:%22ff857c7efcf62635353c0d6312a490f1%22	https://framerusercontent.com/images/Xbj3Otp0kRpunC74fSHU68icu8.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Xbj3Otp0kRpunC74fSHU68icu8.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:16	264772/264772	---MC-	200	added ('OK')	image/png	etag:%2287d44a3b8047b7e373b884c0aae1a277%22	https://framerusercontent.com/images/7O4WwTgiZmhL75AN5tcOPu0LhWU.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/7O4WwTgiZmhL75AN5tcOPu0LhWU.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:17	65471/65471	---MC-	200	added ('OK')	image/png	etag:%224772610287fa2993cecfefa1219f3c51%22	https://framerusercontent.com/images/yPQoY7SCM5H9jfawlQD6UMBQcU.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/yPQoY7SCM5H9jfawlQD6UMBQcU.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:17	130782/130782	---MC-	200	added ('OK')	image/png	etag:%22dc0b8c17ba5e4a7a7c78c47502265faa%22	https://framerusercontent.com/images/pcL09fM7ZQqKiFzYwYda2b3JVA.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/pcL09fM7ZQqKiFzYwYda2b3JVA.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:17	84121/84121	---MC-	200	added ('OK')	image/png	etag:%22da827bc526c01699f2ed323b26937cb0%22	https://framerusercontent.com/images/GghymZgHPnVgW2A9pkC7BjXSPo.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/GghymZgHPnVgW2A9pkC7BjXSPo.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:17	89826/89826	---MC-	200	added ('OK')	image/png	etag:%22c909653409ad09ef3466f5ca63cd4e25%22	https://framerusercontent.com/images/WdHBNwB6VDkqcect0rW3f2R7UCM.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/WdHBNwB6VDkqcect0rW3f2R7UCM.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:18	268994/268994	---MC-	200	added ('OK')	image/png	etag:%22b48c8f54b36382520417040c622f85dc%22	https://framerusercontent.com/images/mKx5Pi91KJ6ec3jxBNeZXOkkCk.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/mKx5Pi91KJ6ec3jxBNeZXOkkCk.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:18	319301/319301	---MC-	200	added ('OK')	image/png	etag:%22933d6b0109a359a25d7421eaf8dd429f%22	https://framerusercontent.com/images/G7oD7PjTOwKO0CVzokH6bMn9h4.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/G7oD7PjTOwKO0CVzokH6bMn9h4.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:18	65071/65071	---MC-	200	added ('OK')	image/png	etag:%22de664365803749603c756ec0bc744516%22	https://framerusercontent.com/images/2xWCVdTvGEQZLb3qYV6DUxSZWfk.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/2xWCVdTvGEQZLb3qYV6DUxSZWfk.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:18	322471/322471	---M-Z	200	added ('OK')	text/html	etag:%22e31ac4f7931689890ecc00a51fccc571%22	https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub	C:/My%20Web%20Sites/Portfolio/charlesdesign.framer.website/portfolio-dark-work-single/digital-hub.html	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:19	223633/223633	---MC-	200	added ('OK')	image/png	etag:%229a6421a2212b5a45d693756f66a38a8a%22	https://framerusercontent.com/images/a6h8mhnwqklkHMpA6YQ3pDkcl4U.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/a6h8mhnwqklkHMpA6YQ3pDkcl4U.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
19:59:19	145174/145174	---MC-	200	added ('OK')	image/png	etag:%2231eb3d0af11d900f611719c01284cbbc%22	https://framerusercontent.com/images/2fCtq1yeyxystVrMTYMkVgTNzu4.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/2fCtq1yeyxystVrMTYMkVgTNzu4.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:19	144409/144409	---MC-	200	added ('OK')	image/png	etag:%22d6c90378980873c229844cbd683d1821%22	https://framerusercontent.com/images/U06sw2Qlvri2tYt2qzlhSdefJDk.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/U06sw2Qlvri2tYt2qzlhSdefJDk.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:19	137474/137474	---MC-	200	added ('OK')	image/png	etag:%22b8d708b0b1f97b5fa849abbf5e8ab35e%22	https://framerusercontent.com/images/5bUTcuxvMv2pXVF4oPQKasNJhY.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/5bUTcuxvMv2pXVF4oPQKasNJhY.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:20	124454/124454	---MC-	200	added ('OK')	image/png	etag:%22e6d35b98cb71923970360d0399714306%22	https://framerusercontent.com/images/OS5UrHoRMlngh0tFamTsusJEes.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/OS5UrHoRMlngh0tFamTsusJEes.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:20	100485/100485	---MC-	200	added ('OK')	image/png	etag:%22e89d79e62c77e2f45834de540c89de02%22	https://framerusercontent.com/images/VZJr8sSotTqIucKlEmGuxQMmo.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/VZJr8sSotTqIucKlEmGuxQMmo.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:20	349476/349476	---MC-	200	added ('OK')	image/png	etag:%22312a72500320e84aed52831bbe278c6b%22	https://framerusercontent.com/images/TAQrMrfF69LyrmagZ0igPRbQ9A.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/TAQrMrfF69LyrmagZ0igPRbQ9A.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:20	226828/226828	---MC-	200	added ('OK')	image/png	etag:%22bd97c8f3c996f36b2ec3dbfa43e2bfac%22	https://framerusercontent.com/images/NYEmfM7rv4xoiEm1Hh2AXNTmHI.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/NYEmfM7rv4xoiEm1Hh2AXNTmHI.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:20	263115/263115	---MC-	200	added ('OK')	image/png	etag:%2272eb9df930ad31df8f60a0d15b0d8a3a%22	https://framerusercontent.com/images/SeIJJBgKwSXiDwNdeS75UiaFXLQ.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/SeIJJBgKwSXiDwNdeS75UiaFXLQ.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:21	129440/129440	---MC-	200	added ('OK')	image/png	etag:%22795031745be1eee9ea4c3521db7123b1%22	https://framerusercontent.com/images/vFzEMkbSVCwd4Uxr5RMbuNlAQI.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/vFzEMkbSVCwd4Uxr5RMbuNlAQI.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:21	167085/167085	---MC-	200	added ('OK')	image/png	etag:%2234fff8b7e9a29339cd07214c330c03da%22	https://framerusercontent.com/images/Vb3YEgshZFWm6nnkN0Gyad4oRSk.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Vb3YEgshZFWm6nnkN0Gyad4oRSk.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:21	119440/119440	---MC-	200	added ('OK')	image/png	etag:%2289ffada7262c783c9a2a3ea95a056731%22	https://framerusercontent.com/images/oLRwAYRAHQqm8yFkAs1DZNbyo7U.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/oLRwAYRAHQqm8yFkAs1DZNbyo7U.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:21	195943/195943	---MC-	200	added ('OK')	image/png	etag:%224380ed6f04295241f1334d78cf25abcb%22	https://framerusercontent.com/images/D73nM96vdAiOzK6Uj2wvuzfkyE.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/D73nM96vdAiOzK6Uj2wvuzfkyE.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:22	329874/329874	---M-Z	200	added ('OK')	text/html	etag:%226214a1614947fe1b5ed17aadd53252f0%22	https://charlesdesign.framer.website/portfolio-dark-work-single/eon8	C:/My%20Web%20Sites/Portfolio/charlesdesign.framer.website/portfolio-dark-work-single/eon8.html	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:22	121717/121717	---MC-	200	added ('OK')	image/png	etag:%22ed6f40b596478d1b1f780889fe197b56%22	https://framerusercontent.com/images/e4N0cUzIgZbx2CDgKCU7P6Et6ps.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/e4N0cUzIgZbx2CDgKCU7P6Et6ps.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/digital-hub)
19:59:22	53231/53231	---MC-	200	added ('OK')	image/png	etag:%22c18b8532c2f5ec218e68efe0bdbf0f5a%22	https://framerusercontent.com/images/d8OBZrCJtjoOzUqANDqOWzTrNn8.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/d8OBZrCJtjoOzUqANDqOWzTrNn8.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:22	245058/245058	---MC-	200	added ('OK')	image/png	etag:%22a005389e6907d6a7a3db78ada611736f%22	https://framerusercontent.com/images/JPrCXTQa2jiQ5BR2P2dDrU3AMw.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/JPrCXTQa2jiQ5BR2P2dDrU3AMw.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:23	347604/347604	---MC-	200	added ('OK')	image/png	etag:%22becebb43569db6734c89bf678f421812%22	https://framerusercontent.com/images/aGqaEBLokIamH9YMxkopIxABQ.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/aGqaEBLokIamH9YMxkopIxABQ.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:23	112393/112393	---MC-	200	added ('OK')	image/jpeg	etag:%228ba5832105255cb8d6b81f3c7ec4cae8%22	https://framerusercontent.com/images/taWpWauxeI3n9t6AsAshjWipIE.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/taWpWauxeI3n9t6AsAshjWipIE.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:23	312907/312907	---MC-	200	added ('OK')	image/jpeg	etag:%22466951e3e8361893ef858a2c52656ec8%22	https://framerusercontent.com/images/A1bMk0BNcYej9gCQz855IHXODtU.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/A1bMk0BNcYej9gCQz855IHXODtU.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:23	236180/236180	---MC-	200	added ('OK')	image/jpeg	etag:%221d674c1b4ac18c44770fea026d65787d%22	https://framerusercontent.com/images/JVW3VISXcoZxarAuIdCxImpy1E.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/JVW3VISXcoZxarAuIdCxImpy1E.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:23	265169/265169	---MC-	200	added ('OK')	image/jpeg	etag:%22d0b2bd1e12e6e3ef4fc5455358a6cfde%22	https://framerusercontent.com/images/08svcVXh9HcWMMbfSy6HnRvEPI.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/08svcVXh9HcWMMbfSy6HnRvEPI.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:24	209580/209580	---MC-	200	added ('OK')	image/jpeg	etag:%22c2a9e460d23646d0254c62331801e055%22	https://framerusercontent.com/images/zn2HSC82MELsdMoSnUfFQFm9g.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/zn2HSC82MELsdMoSnUfFQFm9g.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:24	244373/244373	---MC-	200	added ('OK')	image/png	etag:%2265351a51c0f88e7ca5a0e19f1d06b04b%22	https://framerusercontent.com/images/drAbVKfvOLlqJO5mttzt9nZEeI.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/drAbVKfvOLlqJO5mttzt9nZEeI.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:24	319447/319447	---MC-	200	added ('OK')	image/jpeg	etag:%224c6e546f2a97ef8f277a4a2e44f66887%22	https://framerusercontent.com/images/qqFszL5vnspCjBETHQfYNvjqFzo.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/qqFszL5vnspCjBETHQfYNvjqFzo.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:24	112964/112964	---MC-	200	added ('OK')	image/jpeg	etag:%22598388b89bb85a0833cfccbe983d32df%22	https://framerusercontent.com/images/vNnl3ajjKxHnlqI5T3rLcJW3Qs.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/vNnl3ajjKxHnlqI5T3rLcJW3Qs.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:24	335232/335232	---MC-	200	added ('OK')	image/jpeg	etag:%2267b454608ad905c0b9c0e6e99f7ff357%22	https://framerusercontent.com/images/o3Bx3Dzsdryrg78STfqRbRbQ8jU.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/o3Bx3Dzsdryrg78STfqRbRbQ8jU.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:25	181779/181779	---MC-	200	added ('OK')	image/jpeg	etag:%22221d7791ce74b60cee1d229b98506064%22	https://framerusercontent.com/images/T3VC8xW9FXjlZfY773yWB9tg.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/T3VC8xW9FXjlZfY773yWB9tg.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
19:59:25	203610/203610	---MC-	200	added ('OK')	image/jpeg	etag:%22257bf0f4e0fab04fd91e9a25e13213fa%22	https://framerusercontent.com/images/CNDa76Uwv8YXv7AfL1Eiq8Blqo.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/CNDa76Uwv8YXv7AfL1Eiq8Blqo.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/eon8)
